history_id,asset_id,section_id,department,maintenance_type,completed_date,duration_hours,cost,failure_occurred_after_days
HIS-000951,AST-ENG-0061,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2023-03-01T00:00:00,2.1,177679.0,342
HIS-000952,AST-S_A-0378,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-10-13T00:00:00,3.4,190405.0,181
HIS-000953,AST-S_A-0260,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2021-09-22T00:00:00,2.3,407274.0,233
HIS-000954,AST-ENG-0415,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2023-05-07T00:00:00,7.9,575326.0,436
HIS-000955,AST-ENG-0250,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-06-02T00:00:00,3.9,574725.0,242
HIS-000956,AST-ENG-0136,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2023-09-29T00:00:00,3.4,433211.0,172
HIS-000957,AST-S_A-0197,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2026-04-16T00:00:00,6.4,90380.0,327
HIS-000958,AST-ENG-0056,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2025-11-15T00:00:00,4.7,394021.0,274
HIS-000959,AST-ENG-0448,SEC-RKMP-BPL,ENGINEERING,JointWelding,2023-05-25T00:00:00,6.5,498508.0,352
HIS-000960,AST-S_A-0152,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2025-04-22T00:00:00,2.1,489581.0,110
HIS-000961,AST-ENG-0043,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2021-12-22T00:00:00,3.0,45297.0,366
HIS-000962,AST-S_A-0381,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-12-16T00:00:00,4.0,211873.0,292
HIS-000963,AST-TRA-0338,SEC-RKMP-BPL,TRACTION,DropperReplacement,2021-10-01T00:00:00,3.1,479951.0,486
HIS-000964,AST-ENG-0353,SEC-RKMP-BPL,ENGINEERING,JointWelding,2022-01-15T00:00:00,5.4,182121.0,413
HIS-000965,AST-S_A-0422,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2023-02-07T00:00:00,7.6,80355.0,278
HIS-000966,AST-S_A-0054,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-02-20T00:00:00,6.7,206777.0,69
HIS-000967,AST-S_A-0351,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-10-23T00:00:00,6.4,143206.0,325
HIS-000968,AST-ENG-0178,SEC-RKMP-BPL,ENGINEERING,JointWelding,2023-08-04T00:00:00,4.2,649066.0,344
HIS-000969,AST-ENG-0182,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2021-10-25T00:00:00,6.2,281246.0,461
HIS-000970,AST-S_A-0099,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-01-31T00:00:00,6.5,347411.0,154
HIS-000971,AST-TRA-0176,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2025-07-21T00:00:00,6.7,84372.0,313
HIS-000972,AST-ENG-0002,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2023-03-07T00:00:00,7.8,536630.0,182
HIS-000973,AST-TRA-0239,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2024-07-02T00:00:00,2.2,225749.0,362
HIS-000974,AST-ENG-0187,SEC-RKMP-BPL,ENGINEERING,JointWelding,2023-10-11T00:00:00,7.8,298393.0,171
HIS-000975,AST-S_A-0363,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-08-05T00:00:00,5.9,82937.0,322
HIS-000976,AST-S_A-0139,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2021-09-26T00:00:00,6.0,467945.0,400
HIS-000977,AST-TRA-0374,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2022-08-09T00:00:00,8.0,427753.0,189
HIS-000978,AST-ENG-0028,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2024-07-06T00:00:00,1.0,533175.0,311
HIS-000979,AST-TRA-0491,SEC-RKMP-BPL,TRACTION,OHEInspection,2023-05-23T00:00:00,2.3,222487.0,263
HIS-000980,AST-S_A-0201,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2026-05-08T00:00:00,1.9,66676.0,83
HIS-000981,AST-S_A-0472,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2022-08-24T00:00:00,5.1,218390.0,139
HIS-000982,AST-ENG-0209,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2022-07-25T00:00:00,2.7,532148.0,303
HIS-000983,AST-S_A-0220,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2022-10-24T00:00:00,1.6,441810.0,230
HIS-000984,AST-S_A-0318,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2023-10-02T00:00:00,5.3,574480.0,178
HIS-000985,AST-S_A-0270,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2023-04-16T00:00:00,5.7,490739.0,164
HIS-000986,AST-ENG-0295,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2023-05-22T00:00:00,4.5,587685.0,346
HIS-000987,AST-S_A-0404,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-05-31T00:00:00,3.0,57894.0,518
HIS-000988,AST-TRA-0231,SEC-RKMP-BPL,TRACTION,DropperReplacement,2022-11-28T00:00:00,2.3,348384.0,234
HIS-000989,AST-S_A-0198,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2026-02-02T00:00:00,3.5,465559.0,166
HIS-000990,AST-TRA-0203,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2022-03-19T00:00:00,4.4,478054.0,289
HIS-000991,AST-S_A-0354,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2026-07-10T00:00:00,4.1,360613.0,338
HIS-000992,AST-S_A-0045,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-06-15T00:00:00,6.6,409499.0,439
HIS-000993,AST-TRA-0474,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2024-10-16T00:00:00,2.9,432753.0,416
HIS-000994,AST-ENG-0479,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2021-12-17T00:00:00,1.9,51510.0,34
HIS-000995,AST-ENG-0043,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2022-02-28T00:00:00,3.2,564292.0,425
HIS-000996,AST-ENG-0002,SEC-RKMP-BPL,ENGINEERING,JointWelding,2024-11-13T00:00:00,1.2,212835.0,254
HIS-000997,AST-TRA-0266,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2024-07-26T00:00:00,3.5,518986.0,368
HIS-000998,AST-S_A-0327,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2026-01-18T00:00:00,1.1,374489.0,447
HIS-000999,AST-TRA-0086,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2022-04-13T00:00:00,2.3,303823.0,305
HIS-001000,AST-ENG-0200,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2022-06-27T00:00:00,4.4,168313.0,182
HIS-001001,AST-ENG-0172,SEC-RKMP-BPL,ENGINEERING,JointWelding,2023-05-25T00:00:00,3.6,107042.0,550
HIS-001002,AST-S_A-0395,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2022-04-30T00:00:00,6.7,183728.0,104
HIS-001003,AST-ENG-0173,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2026-02-01T00:00:00,5.7,429782.0,304
HIS-001004,AST-ENG-0316,SEC-RKMP-BPL,ENGINEERING,JointWelding,2024-04-08T00:00:00,1.2,44491.0,331
HIS-001005,AST-TRA-0392,SEC-RKMP-BPL,TRACTION,OHEInspection,2026-04-15T00:00:00,3.6,284229.0,260
HIS-001006,AST-TRA-0437,SEC-RKMP-BPL,TRACTION,OHEInspection,2024-08-23T00:00:00,2.9,270528.0,138
HIS-001007,AST-TRA-0042,SEC-RKMP-BPL,TRACTION,DropperReplacement,2022-09-14T00:00:00,6.8,528045.0,428
HIS-001008,AST-S_A-0211,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2022-06-02T00:00:00,7.8,146915.0,306
HIS-001009,AST-ENG-0335,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2024-12-22T00:00:00,4.0,514994.0,473
HIS-001010,AST-TRA-0041,SEC-RKMP-BPL,TRACTION,OHEInspection,2024-07-29T00:00:00,1.5,606615.0,320
HIS-001011,AST-S_A-0238,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-08-07T00:00:00,2.6,315849.0,135
HIS-001012,AST-ENG-0478,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2022-10-30T00:00:00,7.0,599869.0,467
HIS-001013,AST-ENG-0109,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2023-03-30T00:00:00,5.9,369328.0,196
HIS-001014,AST-S_A-0300,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2025-07-21T00:00:00,2.1,447102.0,442
HIS-001015,AST-S_A-0261,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-02-04T00:00:00,4.7,364755.0,259
HIS-001016,AST-S_A-0256,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-08-15T00:00:00,3.3,498433.0,360
HIS-001017,AST-ENG-0227,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2026-08-09T00:00:00,1.8,289691.0,243
HIS-001018,AST-TRA-0132,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2023-04-11T00:00:00,2.7,523680.0,344
HIS-001019,AST-S_A-0153,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-10-23T00:00:00,6.6,117039.0,401
HIS-001020,AST-S_A-0234,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-06-24T00:00:00,1.5,247695.0,55
HIS-001021,AST-S_A-0246,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2023-03-16T00:00:00,7.4,103812.0,411
HIS-001022,AST-S_A-0315,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-09-29T00:00:00,6.3,33827.0,292
HIS-001023,AST-S_A-0206,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-08-16T00:00:00,4.5,646553.0,204
HIS-001024,AST-S_A-0027,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2026-01-26T00:00:00,6.1,60298.0,196
HIS-001025,AST-ENG-0073,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2026-02-22T00:00:00,7.5,462525.0,586
HIS-001026,AST-TRA-0420,SEC-RKMP-BPL,TRACTION,OHEInspection,2024-04-23T00:00:00,7.2,636430.0,416
HIS-001027,AST-S_A-0315,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2021-12-02T00:00:00,4.1,40529.0,423
HIS-001028,AST-TRA-0078,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2023-03-07T00:00:00,7.9,452621.0,563
HIS-001029,AST-S_A-0264,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2023-10-29T00:00:00,3.1,455056.0,281
HIS-001030,AST-S_A-0423,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2022-06-07T00:00:00,5.1,388904.0,345
HIS-001031,AST-ENG-0181,SEC-RKMP-BPL,ENGINEERING,JointWelding,2021-12-27T00:00:00,7.8,200900.0,335
HIS-001032,AST-S_A-0234,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-06-29T00:00:00,1.8,555444.0,119
HIS-001033,AST-S_A-0165,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2023-03-31T00:00:00,4.9,81698.0,342
HIS-001034,AST-ENG-0340,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-09-26T00:00:00,2.1,478994.0,340
HIS-001035,AST-TRA-0248,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2025-07-03T00:00:00,3.9,368946.0,185
HIS-001036,AST-ENG-0380,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-08-15T00:00:00,5.2,275810.0,439
HIS-001037,AST-ENG-0016,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2024-04-23T00:00:00,7.6,532824.0,253
HIS-001038,AST-S_A-0135,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-04-02T00:00:00,3.4,51371.0,206
HIS-001039,AST-TRA-0393,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2022-10-23T00:00:00,5.1,316146.0,151
HIS-001040,AST-S_A-0435,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-12-15T00:00:00,3.4,410940.0,585
HIS-001041,AST-ENG-0304,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2023-08-13T00:00:00,5.6,56964.0,218
HIS-001042,AST-S_A-0198,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-10-11T00:00:00,1.0,135487.0,79
HIS-001043,AST-ENG-0352,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2022-07-15T00:00:00,6.4,196162.0,301
HIS-001044,AST-ENG-0497,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2025-12-15T00:00:00,5.7,171195.0,436
HIS-001045,AST-TRA-0140,SEC-RKMP-BPL,TRACTION,OHEInspection,2023-06-27T00:00:00,4.4,278033.0,327
HIS-001046,AST-S_A-0310,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2026-07-13T00:00:00,2.1,190695.0,310
HIS-001047,AST-S_A-0152,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2022-03-24T00:00:00,2.3,262993.0,156
HIS-001048,AST-S_A-0036,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-12-02T00:00:00,4.7,567439.0,364
HIS-001049,AST-TRA-0474,SEC-RKMP-BPL,TRACTION,OHEInspection,2024-07-15T00:00:00,5.6,169263.0,279
HIS-001050,AST-ENG-0416,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2022-10-16T00:00:00,5.6,588911.0,89
HIS-001051,AST-S_A-0453,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2026-04-03T00:00:00,7.4,365361.0,282
HIS-001052,AST-S_A-0265,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2025-06-19T00:00:00,3.1,274335.0,10
HIS-001053,AST-ENG-0367,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2026-07-07T00:00:00,2.9,463982.0,261
HIS-001054,AST-TRA-0249,SEC-RKMP-BPL,TRACTION,DropperReplacement,2023-11-25T00:00:00,5.2,483341.0,556
HIS-001055,AST-S_A-0274,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2024-07-13T00:00:00,5.7,141849.0,327
HIS-001056,AST-S_A-0372,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2022-01-18T00:00:00,6.6,605275.0,260
HIS-001057,AST-TRA-0195,SEC-RKMP-BPL,TRACTION,OHEInspection,2023-05-11T00:00:00,3.9,424691.0,384
HIS-001058,AST-S_A-0468,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-11-06T00:00:00,7.2,542797.0,423
HIS-001059,AST-ENG-0214,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2022-12-16T00:00:00,2.4,180845.0,252
HIS-001060,AST-S_A-0270,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2022-08-28T00:00:00,4.5,508358.0,176
HIS-001061,AST-ENG-0268,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2021-09-18T00:00:00,4.2,344683.0,182
HIS-001062,AST-S_A-0066,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2025-03-09T00:00:00,2.7,251588.0,136
HIS-001063,AST-ENG-0133,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2021-12-02T00:00:00,3.2,307097.0,366
HIS-001064,AST-ENG-0187,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2026-07-03T00:00:00,3.8,454996.0,181
HIS-001065,AST-ENG-0133,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2023-03-09T00:00:00,7.9,452098.0,151
HIS-001066,AST-TRA-0159,SEC-RKMP-BPL,TRACTION,OHEInspection,2023-10-04T00:00:00,2.5,521502.0,357
HIS-001067,AST-TRA-0455,SEC-RKMP-BPL,TRACTION,OHEInspection,2024-11-30T00:00:00,1.8,365264.0,337
HIS-001068,AST-S_A-0013,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-07-27T00:00:00,5.7,523526.0,319
HIS-001069,AST-ENG-0214,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2022-12-04T00:00:00,3.7,169980.0,126
HIS-001070,AST-S_A-0467,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-10-18T00:00:00,6.4,242719.0,135
HIS-001071,AST-ENG-0146,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2024-03-31T00:00:00,1.8,25102.0,332
HIS-001072,AST-TRA-0168,SEC-RKMP-BPL,TRACTION,DropperReplacement,2022-04-28T00:00:00,6.4,472459.0,363
HIS-001073,AST-ENG-0460,SEC-RKMP-BPL,ENGINEERING,JointWelding,2025-09-03T00:00:00,7.8,28567.0,587
HIS-001074,AST-S_A-0260,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2021-11-25T00:00:00,3.3,223881.0,321
HIS-001075,AST-ENG-0322,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2024-12-12T00:00:00,1.4,239134.0,252
HIS-001076,AST-ENG-0155,SEC-RKMP-BPL,ENGINEERING,JointWelding,2023-01-20T00:00:00,1.3,588733.0,169
HIS-001077,AST-S_A-0207,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-09-23T00:00:00,5.9,522519.0,437
HIS-001078,AST-S_A-0305,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-06-06T00:00:00,4.4,168042.0,113
HIS-001079,AST-ENG-0398,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2023-08-09T00:00:00,5.0,239440.0,200
HIS-001080,AST-S_A-0467,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-04-08T00:00:00,1.9,123234.0,273
HIS-001081,AST-S_A-0219,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2022-05-29T00:00:00,2.6,157115.0,394
HIS-001082,AST-S_A-0229,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2024-05-23T00:00:00,6.9,111896.0,289
HIS-001083,AST-ENG-0037,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2022-05-17T00:00:00,6.3,53262.0,406
HIS-001084,AST-S_A-0148,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-04-14T00:00:00,3.2,487940.0,415
HIS-001085,AST-ENG-0083,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-07-29T00:00:00,5.7,578701.0,307
HIS-001086,AST-ENG-0370,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2026-01-19T00:00:00,6.0,476371.0,107
HIS-001087,AST-S_A-0220,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-05-03T00:00:00,4.0,172952.0,334
HIS-001088,AST-ENG-0370,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2026-08-28T00:00:00,2.8,571414.0,226
HIS-001089,AST-S_A-0291,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2025-11-28T00:00:00,6.2,302080.0,119
HIS-001090,AST-ENG-0281,SEC-RKMP-BPL,ENGINEERING,JointWelding,2024-02-10T00:00:00,1.4,633835.0,337
HIS-001091,AST-ENG-0250,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2026-04-17T00:00:00,4.6,587266.0,250
HIS-001092,AST-TRA-0402,SEC-RKMP-BPL,TRACTION,OHEInspection,2022-12-30T00:00:00,4.0,512129.0,332
HIS-001093,AST-S_A-0144,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-10-10T00:00:00,7.9,250738.0,629
HIS-001094,AST-S_A-0279,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2021-12-05T00:00:00,3.4,419928.0,379
HIS-001095,AST-ENG-0376,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2024-04-03T00:00:00,3.2,422464.0,498
HIS-001096,AST-TRA-0240,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2022-08-04T00:00:00,2.2,482692.0,296
HIS-001097,AST-ENG-0271,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2024-07-13T00:00:00,1.6,128181.0,291
HIS-001098,AST-ENG-0074,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2026-06-19T00:00:00,2.8,447867.0,462
HIS-001099,AST-ENG-0205,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2024-11-10T00:00:00,7.1,74044.0,311
HIS-001100,AST-S_A-0315,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-09-06T00:00:00,1.5,483246.0,388
HIS-001101,AST-S_A-0012,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-10-19T00:00:00,1.1,358933.0,270
HIS-001102,AST-ENG-0182,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2025-10-21T00:00:00,6.2,129424.0,407
HIS-001103,AST-ENG-0352,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2026-08-27T00:00:00,5.5,377923.0,349
HIS-001104,AST-S_A-0354,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2026-01-22T00:00:00,7.0,121626.0,472
HIS-001105,AST-ENG-0487,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2023-11-15T00:00:00,2.8,528097.0,339
HIS-001106,AST-S_A-0229,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2022-06-05T00:00:00,5.9,473559.0,380
HIS-001107,AST-S_A-0324,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2025-06-04T00:00:00,7.3,493082.0,421
HIS-001108,AST-ENG-0236,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2024-05-04T00:00:00,2.4,624140.0,128
HIS-001109,AST-S_A-0255,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2022-10-27T00:00:00,3.2,100514.0,393
HIS-001110,AST-ENG-0155,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2024-03-17T00:00:00,2.1,87128.0,201
HIS-001111,AST-S_A-0471,SEC-RKMP-BPL,S_AND_T,AxleCounterCalibration,2022-09-12T00:00:00,4.2,62879.0,450
HIS-001112,AST-ENG-0136,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2021-10-18T00:00:00,6.1,303412.0,97
HIS-001113,AST-S_A-0436,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2025-01-30T00:00:00,6.0,41962.0,226
HIS-001114,AST-S_A-0351,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2026-01-14T00:00:00,1.1,384537.0,233
HIS-001115,AST-TRA-0203,SEC-RKMP-BPL,TRACTION,DropperReplacement,2023-08-18T00:00:00,5.3,177125.0,322
HIS-001116,AST-TRA-0141,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2026-01-06T00:00:00,2.5,143345.0,283
HIS-001117,AST-TRA-0212,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2025-06-19T00:00:00,1.5,340529.0,319
HIS-001118,AST-S_A-0135,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2024-04-06T00:00:00,3.4,344613.0,315
HIS-001119,AST-ENG-0325,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2024-05-05T00:00:00,1.2,373173.0,186
HIS-001120,AST-S_A-0274,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2025-12-06T00:00:00,2.2,381989.0,275
HIS-001121,AST-TRA-0024,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2025-09-20T00:00:00,3.1,312793.0,486
HIS-001122,AST-ENG-0344,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2025-03-15T00:00:00,1.5,285710.0,298
HIS-001123,AST-S_A-0426,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-12-30T00:00:00,6.7,479508.0,478
HIS-001124,AST-ENG-0268,SEC-RKMP-BPL,ENGINEERING,BallastCleaning,2022-11-27T00:00:00,6.2,175707.0,344
HIS-001125,AST-S_A-0305,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-10-22T00:00:00,6.1,586260.0,102
HIS-001126,AST-ENG-0478,SEC-RKMP-BPL,ENGINEERING,TrackTamping,2022-10-30T00:00:00,4.6,231326.0,346
HIS-001127,AST-S_A-0156,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-08-04T00:00:00,3.8,163068.0,461
HIS-001128,AST-ENG-0115,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2026-02-03T00:00:00,1.6,603327.0,121
HIS-001129,AST-TRA-0293,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2025-09-26T00:00:00,4.5,360674.0,10
HIS-001130,AST-S_A-0098,SEC-RKMP-BPL,S_AND_T,TurnoutAdjustment,2023-07-12T00:00:00,2.3,165512.0,231
HIS-001131,AST-S_A-0490,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2025-03-14T00:00:00,5.5,50647.0,430
HIS-001132,AST-TRA-0105,SEC-RKMP-BPL,TRACTION,OHEInspection,2025-06-24T00:00:00,2.4,293856.0,83
HIS-001133,AST-S_A-0333,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-01-20T00:00:00,3.7,229990.0,206
HIS-001134,AST-TRA-0257,SEC-RKMP-BPL,TRACTION,OHEInspection,2022-10-08T00:00:00,3.8,53644.0,230
HIS-001135,AST-ENG-0124,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2025-06-08T00:00:00,4.1,190093.0,206
HIS-001136,AST-TRA-0284,SEC-RKMP-BPL,TRACTION,DropperReplacement,2023-08-12T00:00:00,1.5,443645.0,399
HIS-001137,AST-ENG-0259,SEC-RKMP-BPL,ENGINEERING,JointWelding,2022-11-26T00:00:00,4.2,407082.0,208
HIS-001138,AST-TRA-0329,SEC-RKMP-BPL,TRACTION,DropperReplacement,2025-11-13T00:00:00,1.6,315449.0,438
HIS-001139,AST-S_A-0359,SEC-RKMP-BPL,S_AND_T,PointMachineOverhaul,2024-01-07T00:00:00,1.0,623807.0,203
HIS-001140,AST-TRA-0104,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2025-02-15T00:00:00,1.1,381396.0,181
HIS-001141,AST-ENG-0092,SEC-RKMP-BPL,ENGINEERING,SleeperRenewal,2021-12-14T00:00:00,7.8,589548.0,526
HIS-001142,AST-TRA-0114,SEC-RKMP-BPL,TRACTION,ContactWireReplacement,2025-05-25T00:00:00,5.8,581980.0,113
HIS-001143,AST-TRA-0492,SEC-RKMP-BPL,TRACTION,DropperReplacement,2022-07-10T00:00:00,5.0,68491.0,254
HIS-001144,AST-TRA-0365,SEC-RKMP-BPL,TRACTION,OHEInspection,2023-11-22T00:00:00,4.5,648443.0,325
HIS-001145,AST-TRA-0338,SEC-RKMP-BPL,TRACTION,InsulatorReplacement,2023-08-05T00:00:00,5.5,557580.0,366
HIS-001146,AST-S_A-0287,SEC-RKMP-BPL,S_AND_T,SignalCableRenewal,2023-11-06T00:00:00,4.7,388475.0,371
HIS-001147,AST-ENG-0268,SEC-RKMP-BPL,ENGINEERING,JointWelding,2022-07-03T00:00:00,3.8,205298.0,214
HIS-001148,AST-ENG-0286,SEC-RKMP-BPL,ENGINEERING,RailGrinding,2022-07-04T00:00:00,1.4,344198.0,174
